Iteration,Wolf_ID,X,Y,Fitness,Role
85,17,1.02667,0.97574,0.11019,omega
85,18,0.986897,1.04781,6.20743,omega
85,19,1.11836,0.908893,0.0901139,omega
85,20,0.972468,1.13168,2.33337,omega
85,21,0.969849,0.968143,4.24194,omega
85,22,1.01366,1.0153,0.0734557,omega
85,23,0.970421,1.07987,0.000130326,omega
85,24,1.08103,0.992149,3.12103,omega
85,25,0.96322,0.911949,0.740077,omega
85,26,1.01297,0.862558,2.51582,omega
85,27,0.984815,1.05564,3.04801,omega
85,28,0.996454,0.846826,1.03364,omega
85,29,0.99598,1.01188,1.97997,omega
85,30,0.905346,0.930977,0.111518,omega
86,1,0.873718,0.972472,0.142645,omega
86,2,0.992997,0.995911,3.96634,omega
86,3,0.946316,1.02948,1.88049,omega
86,4,1.00881,1.0076,0.642965,omega
86,5,1.06766,1.03307,1.21864,omega
86,6,0.951817,0.966323,2.6304,omega
86,7,1.02787,0.995404,1.05908,omega
86,8,1.02154,0.975825,3.5593,omega
86,9,1.00243,1.01909,0.396592,omega
86,10,0.95227,1.08692,0.0545405,omega
86,11,1.03776,1.03172,0.0281316,omega
86,12,0.991648,1.06549,0.0418441,omega
86,13,0.903325,0.965287,1.92873,omega
86,14,0.971934,1.00744,0.0592046,omega
86,15,1.02215,1.05045,0.442051,omega
86,16,0.981705,0.979877,4.55204,omega
86,17,1.04097,0.977376,0.613979,omega
86,18,0.902856,1.03131,0.545499,omega
86,19,1.00905,0.970849,11.6993,omega
86,20,1.03498,1.00035,3.45985,omega
86,21,1.04372,1.00496,0.0767365,omega
86,22,0.990067,1.03821,0.0151097,omega
86,23,0.984539,1.07336,1.90963,omega
86,24,1.0213,0.93384,3.1209,omega
86,25,0.989851,1.03556,0.0264534,omega
86,26,0.971983,1.05105,2.67515,omega
86,27,1.12734,0.984416,0.735998,omega
86,28,0.861463,1.09527,2.13436,omega
86,29,1.0281,0.958354,0.0396165,omega
86,30,0.980065,0.965037,1.24829,omega
87,1,0.994699,1.09437,4.38779,omega
87,2,1.04649,1.01099,0.00978853,omega
87,3,0.950617,1.04117,1.79755,omega
87,4,0.884123,0.937842,0.0102582,omega
87,5,1.03105,0.909151,1.14573,omega
87,6,1.02253,0.956384,0.366745,omega
87,7,0.973537,0.996294,0.374173,omega
87,8,0.940195,1.00894,0.459126,omega
87,9,0.918492,0.916825,0.0202318,omega
87,10,1.01726,1.04833,3.24587,omega
87,11,0.98992,1.00632,0.206047,omega
87,12,0.967106,0.963299,0.674512,omega
87,13,1.0284,1.00024,2.23811,omega
87,14,0.995117,0.970741,0.394982,omega
87,15,1.02557,0.99187,0.00370261,omega
87,16,0.983941,0.959602,0.0263611,omega
87,17,0.95057,0.985574,1.1302,omega
87,18,0.984456,1.01192,4.68185,omega
87,19,1.06366,0.966508,0.224101,omega
87,20,0.945627,0.992895,0.503047,omega
87,21,1.03248,0.920914,0.714189,omega
87,22,0.978052,0.94501,0.336218,omega
87,23,0.95495,0.94912,1.08263,omega
87,24,0.992777,0.964274,1.19318,omega
87,25,0.995579,1.03603,0.310922,omega
87,26,0.99056,1.05407,1.13073,omega
87,27,0.924378,1.01994,8.2239,omega
87,28,0.928589,0.935841,12.491,omega
87,29,0.946061,1.04162,0.973798,omega
87,30,1.01035,1.0438,0.00243094,omega
88,1,0.951188,1.04494,1.10142,omega
88,2,1.05373,1.06506,0.71033,omega
88,3,0.953597,0.967363,1.89307,omega
88,4,1.05926,0.992613,2.45233,omega
88,5,1.02369,1.00232,2.37003,omega
88,6,1.02263,1.09982,0.796022,omega
88,7,1.04387,1.02049,0.236115,omega
88,8,0.986533,0.981393,1.5655,omega
88,9,1.00876,1.02335,0.54243,omega
88,10,1.07427,0.964453,0.0185735,omega
88,11,1.04471,0.994143,0.0696732,omega
88,12,0.890641,0.98673,0.0795097,omega
88,13,0.96262,0.949169,0.329934,omega
88,14,0.938823,0.981133,0.0381158,omega
88,15,0.993789,1.00576,0.359792,omega
88,16,0.988343,1.08459,0.00754732,omega
88,17,1.01913,0.941489,0.674706,omega
88,18,1.01949,0.962523,0.183094,omega
88,19,0.985434,1.04366,2.72193,omega
88,20,0.96262,1.0372,0.976825,omega
88,21,0.973407,0.937511,2.10636,omega
88,22,0.94897,0.995437,0.0138809,omega
88,23,1.03648,1.04084,0.140351,omega
88,24,0.942429,0.991666,0.0455616,omega
88,25,0.935169,0.966296,0.201174,omega
88,26,0.971262,0.972491,0.530943,omega
88,27,0.955341,1.00207,2.74347,omega
88,28,0.965096,1.01042,0.54625,omega
88,29,1.03595,0.966103,2.15167,omega
88,30,1.02758,0.992509,0.0529916,omega
89,1,0.993626,1.01386,1.96749,omega
89,2,1.00826,1.0151,0.207892,omega
89,3,1.01204,0.992595,0.338752,omega
89,4,1.01927,0.992142,1.67824,omega
89,5,0.989122,1.00083,0.208648,omega
89,6,1.02209,0.997825,0.29268,omega
89,7,0.98037,0.954671,0.480366,omega
89,8,0.936949,1.03565,0.00681633,omega
89,9,1.0038,0.967308,0.0033804,omega
89,10,0.99105,0.9613,3.60038,omega
89,11,1.0665,0.934387,0.948467,omega
89,12,0.961097,0.984093,3.75573,omega
89,13,0.982926,0.990963,0.0521614,omega
89,14,0.984883,0.952032,0.998619,omega
89,15,1.02993,1.00198,0.0329521,omega
89,16,1.00896,0.960993,1.16152,omega
89,17,0.937366,1.0312,0.943824,omega
89,18,1.03308,1.00606,0.590828,omega
89,19,1.00258,0.963415,0.526986,omega
89,20,0.965942,0.963854,1.22377,omega
89,21,0.992006,0.976884,0.0107267,omega
89,22,0.977624,1.02655,0.903051,omega
89,23,1.06638,1.0315,0.113167,omega
89,24,0.917571,0.956813,1.07442,omega
89,25,1.01492,1.0493,0.846108,omega
89,26,1.00439,1.05469,0.0857467,omega
89,27,1.06656,0.957689,0.801045,omega
89,28,0.94853,0.975251,0.625415,omega
89,29,1.04587,1.05774,1.14806,omega
89,30,0.971178,1.01156,0.402969,omega
90,1,0.958665,0.971153,0.0706252,omega
90,2,1.02659,0.939784,0.000287879,omega
90,3,0.965817,1.00765,0.100183,omega
90,4,1.05792,1.00265,0.219026,omega
90,5,0.992995,1.02641,0.0505929,omega
90,6,0.978379,1.02752,0.21989,omega
90,7,1.05895,0.97768,0.0045511,omega
90,8,0.984299,1.03792,2.49318,omega
90,9,1.04056,0.989157,0.162549,omega
90,10,0.968765,1.0383,0.0436775,omega
90,11,1.03196,1.00725,4.12655,omega
90,12,1.02793,0.998426,0.366153,omega
90,13,0.972768,0.970114,0.0618894,omega
90,14,1.01688,1.02692,0.0324905,omega
90,15,1.00128,1.01087,0.346462,omega
90,16,1.00935,0.938512,0.325105,omega
90,17,1.00214,0.986023,2.331,omega
90,18,1.02942,1.00219,0.375424,omega
90,19,0.990957,0.912875,0.174331,omega
90,20,1.05061,0.986102,0.0960839,omega
90,21,0.971285,1.03414,0.00523609,omega
90,22,0.986308,0.945253,0.501792,omega
90,23,0.951606,0.975074,1.12093,omega
90,24,1.00007,0.958566,1.32647,omega
90,25,1.00574,0.991243,0.0372007,omega
90,26,0.989981,0.942984,0.210663,omega
90,27,0.998534,1.01684,3.23915,omega
90,28,0.958513,1.00524,0.573324,omega
90,29,0.968583,1.02561,0.132397,omega
90,30,0.978441,1.05315,0.468335,omega
91,1,0.957701,1.00379,0.273296,omega
91,2,1.00658,1.04901,1.30258,omega
91,3,1.04075,1.02947,0.561313,omega
91,4,1.04398,1.0029,1.36152,omega
91,5,0.935393,1.03951,0.163059,omega
91,6,0.970414,1.01003,0.494567,omega
91,7,0.940965,1.00701,2.06815,omega
91,8,0.98803,0.990749,0.477359,omega
91,9,0.991032,1.05147,0.877732,omega
91,10,1.03873,1.05308,0.996765,omega
91,11,1.00868,0.982385,0.333715,omega
91,12,0.944931,1.01804,0.339569,omega
91,13,0.98522,0.949072,0.0575613,omega
91,14,0.985718,0.967161,0.00536633,omega
91,15,0.97282,0.936216,0.00690048,omega
91,16,0.960229,0.986562,0.644483,omega
91,17,0.996984,1.01708,0.0333585,omega
91,18,1.01867,1.02919,0.331739,omega
91,19,0.998084,1.02205,0.47786,omega
91,20,0.992944,1.04644,1.38753,omega
91,21,1.0237,0.988048,0.824339,omega
91,22,1.03614,0.96065,0.0760858,omega
91,23,0.976386,1.06644,0.485631,omega
91,24,0.989558,0.967605,0.172778,omega
91,25,0.995547,1.02817,0.0411129,omega
91,26,1.00418,0.997713,0.137582,omega
91,27,1.01233,0.991713,0.0390741,omega
91,28,1.00519,1.005,0.749817,omega
91,29,1.01156,0.979466,0.765881,omega
91,30,0.949144,0.955879,0.918303,omega
92,1,0.997127,1.02582,0.751686,omega
92,2,1.0076,1.00658,0.12825,omega
92,3,1.00799,1.00183,0.289894,omega
92,4,1.05228,1.00522,0.758485,omega
92,5,1.00487,0.981919,2.71199,omega
92,6,1.01956,0.972055,0.467784,omega
92,7,0.964866,1.01101,1.48194,omega
92,8,1.0099,0.98724,0.0213012,omega
92,9,1.0395,0.98572,0.480679,omega
92,10,1.01573,1.05026,0.0684224,omega
92,11,1.01623,0.952428,0.122927,omega
92,12,1.02509,0.995833,1.56919,omega
92,13,0.993669,1.02502,0.0468174,omega
92,14,0.98437,1.04408,0.00220981,omega
92,15,1.00626,1.00405,0.0110657,omega
92,16,0.950113,0.979334,0.417896,omega
92,17,0.987709,0.922287,0.0533689,omega
92,18,0.973547,1.0616,0.00757593,omega
92,19,0.949389,1.01036,0.0669782,omega
92,20,0.999368,1.01011,0.366124,omega
92,21,0.975453,1.02901,0.359602,omega
92,22,1.0039,1.02282,1.27684,omega
92,23,0.990255,0.986834,1.27984,omega
92,24,0.973465,0.983043,0.0136139,omega
92,25,1.00436,1.04335,0.137376,omega
92,26,1.03739,0.94836,0.0113758,omega
92,27,0.979948,0.945397,0.109751,omega
92,28,0.959697,1.02146,0.00294757,omega
92,29,0.97643,0.987338,0.191787,omega
92,30,1.03057,0.965682,0.305139,omega
93,1,0.990011,0.984975,0.0995982,omega
93,2,0.984014,0.976471,0.00759423,omega
93,3,0.996137,0.969108,0.0202337,omega
93,4,1.02125,1.00514,1.04464,omega
93,5,0.955558,0.99444,0.0775361,omega
93,6,1.00813,1.01453,0.455257,omega
93,7,0.963182,1.00369,0.64201,omega
93,8,1.01167,0.994762,0.106699,omega
93,9,0.994016,0.940921,0.901114,omega
93,10,0.995671,0.983745,0.0346206,omega
93,11,0.981472,1.02644,0.644889,omega
93,12,0.991969,0.968366,0.302777,omega
93,13,1.02899,1.01491,0.141752,omega
93,14,0.932988,1.00494,0.564179,omega
93,15,1.05405,0.974352,0.00728713,omega
93,16,1.0022,0.970912,0.589547,omega
93,17,0.968493,0.98518,0.284059,omega
93,18,0.958429,0.983421,1.29587,omega
93,19,1.01557,0.968246,1.19105,omega
93,20,1.00367,0.994218,0.0129417,omega
93,21,0.998072,1.01181,0.601236,omega
93,22,0.98862,0.969292,0.0225036,omega
93,23,0.960549,0.986495,0.00397532,omega
93,24,0.972776,0.963536,0.126082,omega
93,25,0.990508,0.967873,0.119809,omega
93,26,0.976021,1.03649,1.63488,omega
93,27,0.949071,0.994383,0.0226035,omega
93,28,0.972939,1.00376,1.01047,omega
93,29,0.960144,0.95928,0.115635,omega
93,30,0.995778,1.03612,0.929981,omega
94,1,1.05342,1.0299,0.00245539,omega
94,2,0.968826,0.991848,0.0069603,omega
94,3,1.00155,1.01523,0.0537528,omega
94,4,1.02281,0.953283,0.143416,omega
94,5,0.990587,1.01091,0.663738,omega
94,6,1.02534,0.986608,0.000386066,omega
94,7,0.995589,0.971592,0.57853,omega
94,8,0.98461,1.01903,0.0825324,omega
94,9,0.999405,1.01155,0.222315,omega
94,10,0.969302,0.99202,0.00581912,omega
94,11,0.976352,0.968243,0.399227,omega
94,12,1.00429,0.96196,0.0245174,omega
94,13,0.983199,1.04653,0.193577,omega
94,14,0.973873,1.0227,1.8128,omega
94,15,0.96537,0.971658,1.87071,omega
94,16,0.97169,1.03051,0.112213,omega
94,17,0.987114,0.980065,0.223795,omega
94,18,1.04181,1.00507,0.422081,omega
94,19,0.983782,1.02151,0.398973,omega
94,20,1.01691,1.00022,0.0172843,omega
94,21,0.943676,1.02257,0.0245247,omega
94,22,1.03264,0.980686,0.00665273,omega
94,23,0.99451,1.00006,0.409119,omega
94,24,0.984373,0.972327,0.0304737,omega
94,25,0.986739,1.01338,0.0176024,omega
94,26,1.02135,0.976805,0.704008,omega
94,27,1.0047,0.984304,0.879573,omega
94,28,0.998163,1.00494,0.32729,omega
94,29,1.03126,0.992927,0.141491,omega
94,30,1.00635,0.974338,0.198463,omega
95,1,1.00016,0.973554,0.639589,omega
95,2,0.928752,0.992608,0.284249,omega
95,3,0.977755,1.03529,0.014702,omega
95,4,0.972918,1.00619,0.862621,omega
95,5,0.997757,0.995698,0.0879797,omega
95,6,1.02231,1.03429,0.419458,omega
95,7,1.01356,0.989315,0.0384582,omega
95,8,0.955083,1.01188,0.245973,omega
95,9,1.01091,0.967894,0.0162399,omega
95,10,1.01876,1.0123,0.276284,omega
95,11,0.961231,0.999859,0.0230011,omega
95,12,1.0086,1.03785,0.217585,omega
95,13,0.974663,1.03451,0.637823,omega
95,14,0.994414,0.999996,0.55228,omega
95,15,1.05277,0.993981,0.158956,omega
95,16,0.997158,0.979259,0.74614,omega
95,17,1.03033,1.03482,0.00338251,omega
95,18,0.987548,0.978957,0.646616,omega
95,19,1.01334,1.01805,0.28848,omega
95,20,0.996752,0.985293,0.115145,omega
95,21,0.994278,0.996171,1.74679,omega
95,22,1.00799,0.987191,0.734758,omega
95,23,0.977888,0.979917,0.0121624,omega
95,24,1.00426,1.02635,0.00135781,omega
95,25,1.01334,0.998409,0.157999,omega
95,26,1.0119,0.981176,0.440567,omega
95,27,1.00495,1.03931,0.0630647,omega
95,28,0.976848,0.979783,0.0074163,omega
95,29,1.01466,0.957783,0.498871,omega
95,30,0.997115,1.00426,0.147498,omega
96,1,0.983426,0.987073,0.0715884,omega
96,2,1.00047,0.972428,1.6958,omega
96,3,1.00526,0.984212,0.629144,omega
96,4,0.989199,1.01304,0.356216,omega
96,5,0.999919,0.996166,8.23803e-006,omega
96,6,1.00651,0.998828,0.0122123,omega
96,7,1.00782,0.972629,0.144446,omega
96,8,0.990085,0.989954,0.995883,omega
96,9,1.00642,0.985123,0.292271,omega
96,10,1.00166,0.996347,0.0657852,omega
96,11,0.956028,0.978167,0.577479,omega
96,12,0.984771,1.01129,0.0424468,omega
96,13,0.993531,0.983801,0.715305,omega
96,14,0.998001,1.00034,0.0124347,omega
96,15,0.966275,0.97567,1.31047,omega
96,16,0.983805,0.986193,0.0227022,omega
96,17,0.997161,0.983954,0.0725347,omega
96,18,1.00064,1.03331,0.00152749,omega
96,19,0.983948,0.967475,0.00793873,omega
96,20,1.00465,0.985658,0.00676925,omega
96,21,0.994084,0.963724,0.00578099,omega
96,22,0.999683,0.995477,0.0833455,omega
96,23,0.98957,0.991986,0.0564348,omega
96,24,0.976658,1.00699,0.0317038,omega
96,25,1.00444,0.962893,0.0810801,omega
96,26,1.01964,0.97134,0.182972,omega
96,27,0.996202,1.00105,0.0863021,omega
96,28,0.988258,0.999056,0.0658169,omega
96,29,0.996077,0.995497,0.515054,omega
96,30,1.00204,0.976692,0.0100539,omega
97,1,1.00799,0.98491,0.0400623,omega
97,2,0.972433,0.987802,0.0813433,omega
97,3,0.996178,0.984158,0.069394,omega
97,4,1.01599,0.99059,0.119284,omega
97,5,0.981383,0.980717,0.00134919,omega
97,6,1.00581,0.971236,0.0203001,omega
97,7,0.979892,0.984998,0.185666,omega
97,8,0.992841,0.995946,0.00947919,omega
97,9,0.993714,0.999535,0.0770997,omega
97,10,1.00936,0.977409,0.00487436,omega
97,11,0.996805,0.996548,0.413799,omega
97,12,0.991737,0.981952,0.17261,omega
97,13,1.01226,0.998267,0.00113306,omega
97,14,1.00963,0.980461,0.0018788,omega
97,15,0.984658,1.00136,0.177396,omega
97,16,0.972145,0.985961,0.0338273,omega
97,17,1.01271,0.983135,0.0107742,omega
97,18,1.00811,0.996695,0.102569,omega
97,19,0.998121,0.98867,0.000303714,omega
97,20,0.994396,0.982688,0.0560657,omega
97,21,0.995144,1.00344,0.0599524,omega
97,22,1.02262,0.99017,0.00151207,omega
97,23,0.99676,1.00538,0.0163318,omega
97,24,0.987555,0.956917,0.282781,omega
97,25,0.984933,0.986034,0.211685,omega
97,26,1.01181,0.989184,0.467168,omega
97,27,0.971663,0.986023,0.00746575,omega
97,28,0.982541,0.986981,0.050323,omega
97,29,0.994963,0.992646,0.00112315,omega
97,30,0.986852,0.975514,0.0750534,omega
98,1,0.997499,0.988968,0.0970314,omega
98,2,0.993325,0.984288,0.178636,omega
98,3,0.999531,0.988894,0.00676009,omega
98,4,0.991492,0.985814,0.173766,omega
98,5,1.00465,0.984888,0.0313406,omega
98,6,0.985927,0.978357,0.163385,omega
98,7,0.99727,0.992767,0.0619504,omega
98,8,0.998547,0.990503,0.010481,omega
98,9,0.995712,0.989186,0.0146049,omega
98,10,0.991511,0.994344,0.171548,omega
98,11,0.996231,0.983753,0.000867405,omega
98,12,0.985153,1.00178,0.000321414,omega
98,13,0.993716,0.976945,0.0698381,omega
98,14,0.99508,0.982766,0.151318,omega
98,15,0.990718,0.977325,0.10139,omega
98,16,1.00631,0.981877,0.16802,omega
98,17,1.00292,0.981132,0.180333,omega
98,18,0.990468,0.98849,0.0384486,omega
98,19,0.992147,0.986139,0.00574274,omega
98,20,1.00135,0.990197,0.00379677,omega
98,21,0.979377,0.983625,0.0172467,omega
98,22,0.993105,0.974173,0.309474,omega
98,23,0.997156,0.998546,0.0140556,omega
98,24,1.00028,0.982315,0.0338188,omega
98,25,0.99797,0.981552,0.0256394,omega
98,26,0.992479,0.967641,0.119672,omega
98,27,0.981936,0.987021,0.176307,omega
98,28,0.99915,1.00691,0.0469332,omega
98,29,0.999927,0.979514,0.000751295,omega
98,30,0.995346,0.987893,0.000441097,omega
99,1,0.995617,0.98245,0.00364888,omega
99,2,0.992716,0.995948,0.000623846,omega
99,3,0.99764,0.982981,0.0103378,omega
99,4,0.992253,0.987102,0.00083319,omega
99,5,0.99193,0.994884,0.0596807,omega
99,6,0.997926,0.987843,0.00417235,omega
99,7,0.997391,0.991168,0.00032455,omega
99,8,0.993598,0.992431,0.0043502,omega
99,9,0.994162,0.988056,0.000527166,omega
99,10,0.992248,0.993001,0.012728,omega
99,11,0.988797,0.994141,0.007624,omega
99,12,0.996917,0.991479,0.0979009,omega
99,13,0.992667,0.988387,0.0111219,omega
99,14,0.99694,0.990351,0.00552864,omega
99,15,0.997199,0.988514,0.00184855,omega
99,16,0.989923,0.991103,0.0948572,omega
99,17,0.994869,0.99196,0.0611131,omega
99,18,0.988876,0.986172,0.0056608,omega
99,19,0.994508,0.99302,0.000379275,omega
99,20,0.995087,0.987978,0.0156313,omega
99,21,1.00068,0.992391,0.0601812,omega
99,22,1.00506,1.00009,0.0146507,omega
99,23,0.995337,0.993676,0.00179422,omega
99,24,0.99734,0.985377,0.0332536,omega
99,25,0.996378,0.981678,0.0207154,omega
99,26,0.993984,0.986084,0.0302369,omega
99,27,0.996457,0.998309,0.052415,omega
99,28,0.996188,0.988342,0.00741812,omega
99,29,0.997094,0.987452,0.0413727,omega
99,30,0.995563,0.983153,0.000816594,omega
100,1,0.995467,0.99125,0.00776692,omega
100,2,0.995467,0.99125,0.0110008,omega
100,3,0.995467,0.99125,0.0151437,omega
100,4,0.995467,0.99125,0.00070284,omega
100,5,0.995467,0.99125,0.0120736,omega
100,6,0.995467,0.99125,0.00642555,omega
100,7,0.995467,0.99125,0.00131803,omega
100,8,0.995467,0.99125,0.00273947,omega
100,9,0.995467,0.99125,4.32085e-005,omega
100,10,0.995467,0.99125,0.00719243,omega
100,11,0.995467,0.99125,0.027093,omega
100,12,0.995467,0.99125,0.000568684,omega
100,13,0.995467,0.99125,0.000954101,omega
100,14,0.995467,0.99125,0.00126092,omega
100,15,0.995467,0.99125,0.0034805,omega
100,16,0.995467,0.99125,0.0125483,omega
100,17,0.995467,0.99125,0.00050868,omega
100,18,0.995467,0.99125,0.00700582,omega
100,19,0.995467,0.99125,0.00160936,omega
100,20,0.995467,0.99125,0.000517339,omega
100,21,0.995467,0.99125,0.00804282,omega
100,22,0.995467,0.99125,0.0101489,omega
100,23,0.995467,0.99125,0.000910691,omega
100,24,0.995467,0.99125,0.00867565,omega
100,25,0.995467,0.99125,0.0123129,omega
100,26,0.995467,0.99125,0.000405173,omega
100,27,0.995467,0.99125,0.00291084,omega
100,28,0.995467,0.99125,0.00165413,omega
100,29,0.995467,0.99125,0.00455675,omega
100,30,0.995467,0.99125,0.0064095,omega
